2023-05-15 20:39:08,894 INFO    StreamThr :47528 [internal.py:wandb_internal():86] W&B internal server running at pid: 47528, started at: 2023-05-15 20:39:08.893942
2023-05-15 20:39:10,346 INFO    Thread-12 :47528 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/wandb-summary.json
2023-05-15 20:39:10,360 DEBUG   SenderThread:47528 [sender.py:send():375] send: exit
2023-05-15 20:39:10,360 INFO    SenderThread:47528 [sender.py:send_exit():598] handling exit code: 1
2023-05-15 20:39:10,360 INFO    SenderThread:47528 [sender.py:send_exit():600] handling runtime: 0
2023-05-15 20:39:10,360 INFO    SenderThread:47528 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 20:39:10,360 INFO    SenderThread:47528 [sender.py:send_exit():606] send defer
2023-05-15 20:39:10,360 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,360 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-15 20:39:10,361 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,361 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-15 20:39:10,361 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 1
2023-05-15 20:39:10,361 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,361 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-15 20:39:10,361 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,361 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-15 20:39:10,361 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 2
2023-05-15 20:39:10,361 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,361 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-15 20:39:10,361 INFO    HandlerThread:47528 [system_monitor.py:finish():190] Stopping system monitor
2023-05-15 20:39:10,361 DEBUG   SystemMonitor:47528 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-15 20:39:10,361 INFO    HandlerThread:47528 [interfaces.py:finish():202] Joined cpu monitor
2023-05-15 20:39:10,361 DEBUG   SystemMonitor:47528 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-15 20:39:10,361 DEBUG   SystemMonitor:47528 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-15 20:39:10,361 INFO    HandlerThread:47528 [interfaces.py:finish():202] Joined disk monitor
2023-05-15 20:39:10,361 INFO    HandlerThread:47528 [interfaces.py:finish():202] Joined gpuapple monitor
2023-05-15 20:39:10,362 INFO    HandlerThread:47528 [interfaces.py:finish():202] Joined memory monitor
2023-05-15 20:39:10,362 INFO    HandlerThread:47528 [interfaces.py:finish():202] Joined network monitor
2023-05-15 20:39:10,362 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,362 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-15 20:39:10,362 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 3
2023-05-15 20:39:10,362 DEBUG   SenderThread:47528 [sender.py:send():375] send: telemetry
2023-05-15 20:39:10,362 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,362 DEBUG   SenderThread:47528 [sender.py:send():375] send: stats
2023-05-15 20:39:10,362 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-15 20:39:10,362 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,362 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-15 20:39:10,362 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 4
2023-05-15 20:39:10,362 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,362 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-15 20:39:10,362 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,362 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-15 20:39:10,362 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 5
2023-05-15 20:39:10,362 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,362 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-15 20:39:10,362 DEBUG   SenderThread:47528 [sender.py:send():375] send: summary
2023-05-15 20:39:10,363 INFO    SenderThread:47528 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 20:39:10,363 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,363 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-15 20:39:10,363 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 6
2023-05-15 20:39:10,363 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,363 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-15 20:39:10,363 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,363 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-15 20:39:10,365 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 20:39:10,613 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 7
2023-05-15 20:39:10,614 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:10,614 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-15 20:39:10,614 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:10,614 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-15 20:39:11,354 INFO    Thread-12 :47528 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/config.yaml
2023-05-15 20:39:11,354 INFO    Thread-12 :47528 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/wandb-summary.json
2023-05-15 20:39:11,354 INFO    Thread-12 :47528 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/output.log
2023-05-15 20:39:11,365 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 20:39:12,361 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 8
2023-05-15 20:39:12,361 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 20:39:12,361 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:12,362 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-15 20:39:12,362 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:12,362 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-15 20:39:12,365 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 9
2023-05-15 20:39:12,365 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:12,365 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-15 20:39:12,365 DEBUG   SenderThread:47528 [sender.py:send():375] send: artifact
2023-05-15 20:39:12,369 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 20:39:13,266 INFO    SenderThread:47528 [sender.py:send_artifact():1474] sent artifact job-https___github.com_RHnejad_3D_PoseEstimation.git_phase4_joined_train.py - {'id': 'QXJ0aWZhY3Q6NDU1OTg3NDcy', 'digest': 'ebf638a3bf255582cc7b4a3626229ad0', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_RHnejad_3D_PoseEstimation.git_phase4_joined_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_RHnejad_3D_PoseEstimation.git_phase4_joined_train.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY5NTQ1NTMx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDU1OTg3NDcy', 'versionIndex': 0}}, 'version': 'v0'}
2023-05-15 20:39:13,266 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:13,266 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-15 20:39:13,266 INFO    SenderThread:47528 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-15 20:39:13,360 INFO    SenderThread:47528 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/output.log
2023-05-15 20:39:13,360 INFO    SenderThread:47528 [dir_watcher.py:finish():395] scan: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files
2023-05-15 20:39:13,360 INFO    SenderThread:47528 [dir_watcher.py:finish():409] scan save: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/requirements.txt requirements.txt
2023-05-15 20:39:13,361 INFO    SenderThread:47528 [dir_watcher.py:finish():409] scan save: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/output.log output.log
2023-05-15 20:39:13,362 INFO    SenderThread:47528 [dir_watcher.py:finish():409] scan save: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/config.yaml config.yaml
2023-05-15 20:39:13,363 INFO    SenderThread:47528 [dir_watcher.py:finish():409] scan save: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/wandb-summary.json wandb-summary.json
2023-05-15 20:39:13,365 INFO    SenderThread:47528 [dir_watcher.py:finish():409] scan save: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/wandb-metadata.json wandb-metadata.json
2023-05-15 20:39:13,365 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 10
2023-05-15 20:39:13,367 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 20:39:13,367 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:13,367 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-15 20:39:13,367 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:13,367 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-15 20:39:13,367 INFO    SenderThread:47528 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 20:39:13,374 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 20:39:13,374 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 20:39:13,765 INFO    wandb-upload_0:47528 [upload_job.py:push():137] Uploaded file /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/requirements.txt
2023-05-15 20:39:13,850 INFO    wandb-upload_2:47528 [upload_job.py:push():137] Uploaded file /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/config.yaml
2023-05-15 20:39:13,851 INFO    wandb-upload_3:47528 [upload_job.py:push():137] Uploaded file /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/wandb-summary.json
2023-05-15 20:39:13,875 INFO    wandb-upload_1:47528 [upload_job.py:push():137] Uploaded file /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/files/output.log
2023-05-15 20:39:14,080 INFO    Thread-11 :47528 [sender.py:transition_state():626] send defer: 11
2023-05-15 20:39:14,081 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:14,081 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-15 20:39:14,082 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:14,082 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-15 20:39:14,082 INFO    SenderThread:47528 [file_pusher.py:join():172] waiting for file pusher
2023-05-15 20:39:14,082 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 12
2023-05-15 20:39:14,082 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:14,083 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-15 20:39:14,083 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:14,083 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-15 20:39:14,274 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 13
2023-05-15 20:39:14,274 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:14,274 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-15 20:39:14,275 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:14,275 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-15 20:39:14,275 INFO    SenderThread:47528 [sender.py:transition_state():626] send defer: 14
2023-05-15 20:39:14,275 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: defer
2023-05-15 20:39:14,275 INFO    HandlerThread:47528 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-15 20:39:14,275 DEBUG   SenderThread:47528 [sender.py:send():375] send: final
2023-05-15 20:39:14,275 DEBUG   SenderThread:47528 [sender.py:send():375] send: footer
2023-05-15 20:39:14,275 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: defer
2023-05-15 20:39:14,275 INFO    SenderThread:47528 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-15 20:39:14,275 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 20:39:14,275 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 20:39:14,276 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 20:39:14,276 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 20:39:14,276 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: server_info
2023-05-15 20:39:14,276 DEBUG   SenderThread:47528 [sender.py:send_request():402] send_request: server_info
2023-05-15 20:39:14,277 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: get_summary
2023-05-15 20:39:14,277 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-15 20:39:14,417 INFO    MainThread:47528 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-05-15 20:39:14,417 INFO    MainThread:47528 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-05-15 20:39:14,417 INFO    MainThread:47528 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-05-15 20:39:14,418 DEBUG   HandlerThread:47528 [handler.py:handle_request():144] handle_request: shutdown
2023-05-15 20:39:14,418 INFO    HandlerThread:47528 [handler.py:finish():845] shutting down handler
2023-05-15 20:39:15,284 INFO    WriterThread:47528 [datastore.py:close():298] close: /Users/rh/test_dir/3D_PoseEstimation/phase4_joined/wandb/run-20230515_203908-4moqozue/run-4moqozue.wandb
2023-05-15 20:39:15,421 INFO    SenderThread:47528 [sender.py:finish():1550] shutting down sender
2023-05-15 20:39:15,422 INFO    SenderThread:47528 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 20:39:15,422 INFO    SenderThread:47528 [file_pusher.py:join():172] waiting for file pusher
